% Monthly averaged 2data for station ALT       
%
% /data/instrument/database_active/curves/altc.mon                                                
%
% Date   - Date of measurement
% Value  - Averaged measured concentration, ppm
%          Zero value indicates no data available
% SsnDtr - Averaged measured value with fitted seasonal cycle removed
% Fit    - Average determined from curve fit
% FitDtr - Average from curve fit with seasonal cycle removed
% Num    - Number of averages used in the monthly mean calculation
%
%    Date      Value     SsnDtr        Fit     FitDtr  Num
1989.0411     0.0000     0.0000   359.3328   355.4293    0
1989.1260     0.0000     0.0000   360.0390   355.4945    0
1989.2027     0.0000     0.0000   360.5885   355.5534    0
1989.2877     0.0000     0.0000   360.7886   355.6185    0
1989.3699     0.0000     0.0000   360.9872   355.6816    0
1989.4548     0.0000     0.0000   358.7936   355.7468    0
1989.5370     0.0000     0.0000   352.0253   355.8098    0
1989.6219     0.0000     0.0000   345.7380   355.8750    0
1989.7068     0.0000     0.0000   346.2517   355.9402    0
1989.7890     0.0000     0.0000   350.8831   356.0032    0
1989.8740   354.3801   354.8137   355.6348   356.0684    1
1989.9562   359.9966   357.3927   358.7353   356.1314    1
1990.0411     0.0000     0.0000   360.0999   356.1963    0
1990.1260     0.0000     0.0000   360.8054   356.2610    0
1990.2027     0.0000     0.0000   361.3542   356.3191    0
1990.2877     0.0000     0.0000   361.5532   356.3832    0
1990.3699     0.0000     0.0000   361.7506   356.4449    0
1990.4548     0.0000     0.0000   359.5553   356.5085    0
1990.5370     0.0000     0.0000   352.7852   356.5697    0
1990.6219     0.0000     0.0000   346.4958   356.6328    0
1990.7068     0.0000     0.0000   347.0071   356.6956    0
1990.7890     0.0000     0.0000   351.6359   356.7561    0
1990.8740     0.0000     0.0000   356.3848   356.8184    0
1990.9562     0.0000     0.0000   359.4823   356.8784    0
1991.0411     0.0000     0.0000   360.8438   356.9402    0
1991.1260     0.0000     0.0000   361.5463   357.0018    0
1991.2027     0.0000     0.0000   362.0924   357.0572    0
1991.2877   361.3129   356.1429   362.2884   357.1184    1
1991.3699   361.5564   356.2507   362.4830   357.1773    2
1991.4548   360.0093   356.9625   360.2842   357.2373    1
1991.5370   353.7591   357.5436   353.5085   357.2930    2
1991.6219   347.5998   357.7368   347.2093   357.3463    3
1991.7068   348.9222   358.6107   347.7053   357.3938    1
1991.7890   352.3536   357.4738   352.3130   357.4331    1
1991.8740   357.5173   357.9509   357.0332   357.4668    2
1991.9562   360.9446   358.3407   360.0963   357.4924    2
1992.0410   361.5501   357.6475   361.4147   357.5121    2
1992.1257   360.5731   356.0313   362.0678   357.5261    1
1992.2049   362.6413   357.5985   362.5779   357.5351    2
1992.2896   362.5805   357.4068   362.7151   357.5415    2
1992.3716   362.9026   357.6034   362.8446   357.5454    2
1992.4563   361.6853   358.7247   360.5082   357.5476    2
1992.5383   353.7520   357.6584   353.6424   357.5489    2
1992.6230   347.1307   357.3067   347.3751   357.5511    3
1992.7077   347.7948   357.4498   347.9017   357.5566    2
1992.7896   351.5872   356.6725   352.4818   357.5670    2
1992.8743   356.6669   357.0841   357.1676   357.5848    2
1992.9563   360.9108   358.3038   360.2167   357.6097    3
1993.0411   360.3824   356.4789   361.5472   357.6437    1
1993.1260   361.6933   357.1488   362.2312   357.6867    2
1993.2027   362.1226   357.0875   362.7689   357.7337    2
1993.2877   363.4235   358.2534   362.9646   357.7946    3
1993.3699   363.1402   357.8346   363.1673   357.8616    2
1993.4548   360.7515   357.7047   360.9860   357.9391    2
1993.5370   354.0544   357.8389   354.2376   358.0221    2
1993.6219   348.4321   358.5691   347.9792   358.1162    4
1993.7068   348.4421   358.1305   348.5303   358.2188    3
1993.7890   353.8308   358.9509   353.2065   358.3266    2
1993.8740   356.7698   357.2034   358.0141   358.4477    2
1993.9562   359.6218   357.0179   361.1789   358.5751    2
1994.0411   362.7084   358.8049   362.6204   358.7169    2
1994.1260   363.1154   358.5709   363.4116   358.8671    2
1994.2027   364.8702   359.8350   364.0433   359.0081    3
1994.2877   364.2996   359.1295   364.3382   359.1681    2
1994.3699   364.2842   358.9785   364.6313   359.3257    2
1994.4548   362.3817   359.3348   362.5370   359.4902    2
1994.5370   356.5404   360.3249   355.8652   359.6497    2
1994.6219   350.3874   360.5244   349.6763   359.8133    3
1994.7068   350.6614   360.3499   350.2867   359.9752    3
1994.7890   355.5654   360.6855   355.0104   360.1306    2
1994.8740   359.5709   360.0044   359.8576   360.2912    2
1994.9562   363.0375   360.4336   363.0523   360.4484    3
1995.0411   363.6496   359.7461   364.5177   360.6142    2
1995.1260   364.8830   360.3385   365.3294   360.7849    2
1995.2027   365.4433   360.4081   365.9788   360.9436    1
1995.2877   366.7069   361.5369   366.2944   361.1243    2
1995.3699   365.6136   360.3080   366.6096   361.3039    2
1995.4548   364.0358   360.9889   364.5408   361.4939    3
1995.5370   358.0803   361.8648   357.8960   361.6805    2
1995.6219   352.3456   362.4826   351.7370   361.8740    2
1995.7068   353.1156   362.8040   352.3779   362.0663    3
1995.7890   356.8322   361.9523   357.1300   362.2502    2
1995.8740   362.1274   362.5610   362.0039   362.4375    3
1995.9562   365.4930   362.8891   365.2203   362.6164    1
1996.0410   366.2512   362.3486   366.7013   362.7987    2
1996.1257   365.8705   361.3288   367.5204   362.9786    2
1996.2049   367.5691   362.5263   368.1875   363.1447    2
1996.2896   367.6118   362.4382   368.4914   363.3178    2
1996.3716   368.3622   363.0629   368.7770   363.4778    3
1996.4563   367.8532   364.8926   366.5916   363.6310    2
1996.5383   363.5280   367.4344   359.8561   363.7625    2
1996.6230   355.5004   365.6765   353.7016   363.8776    4
1996.7077   354.3312   363.9861   354.3172   363.9721    3
1996.7896   359.3541   364.4394   358.9633   364.0486    2
1996.8743   363.5434   363.9607   363.7006   364.1178    3
1996.9563   364.9079   362.3010   366.7879   364.1810    2
1997.0411   368.4100   364.5065   368.1516   364.2480    2
