%-------
%
% Mauna Loa Hawaii MLO (20N 156W).
% Replicate sample mean Siemens CO2 values.
% Aspirated and Non-aspirated
%
% ************************************************************
%    From archive dated 08-Nov-2018 17:00:58
% ************************************************************
%
% This files contains the average of flask replicates collected on a given day.
% Flasks identified as outliers during workup or that are more than 0.25ppm from sample
% mean are flagged as outliers and excluded from average
%
% COLUMN DEFINITIONS:
% Columns 1 and 2 are the sampling date and time (UTC). 
%
% Column 3 is the Siemens CO2 replicate mean value in ppm
%
% Column 4 is the standard deviation of the retained replications
%
% Column 5 is the number of retained replicates
%
% Columns 6 and 7 are the dates Excel and decimal formats. 
%
% Column 8 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to"UTC" indicating
%   that the time is not uncertain.
%
% Column 9 is a 3-letter station identifier.
%
% Column 10 is the value of a stiff spline fitted through the data
%
% Column 11 is the difference between the data and the stiff spline
%
%     Date,  Time,   Value,    StD, N,    T-Excel, T-Decimal,Zone, Sta,  Spline, Val-Spl
%-------
1992-01-31, 19:30,  356.84,   0.07, 3, 33634.8125, 1992.0842, UTC, MLO,  355.97,    0.87
1992-02-14, 19:25,  357.28,   0.02, 3, 33648.8090, 1992.1224, UTC, MLO,  356.00,    1.28
1992-02-28, 19:20,  356.43,   0.04, 3, 33662.8056, 1992.1607, UTC, MLO,  356.02,    0.41
1992-03-13, 19:24,  358.22,   0.02, 3, 33676.8083, 1992.1989, UTC, MLO,  356.04,    2.18
1992-04-03, 19:25,  358.47,   0.04, 2, 33697.8090, 1992.2563,  10, MLO,  356.07,    2.39
1992-05-01, 19:22,  359.84,   0.02, 3, 33725.8069, 1992.3328, UTC, MLO,  356.12,    3.72
1992-05-15, 19:18,  358.23,   0.00, 2, 33739.8042, 1992.3710,  10, MLO,  356.14,    2.09
1992-06-12, 19:31,  359.71,   0.07, 3, 33767.8132, 1992.4476, UTC, MLO,  356.18,    3.53
1992-10-02, 19:43,  352.90,   0.08, 2, 33879.8215, 1992.7536, UTC, MLO,  356.37,   -3.47
1992-10-16, 19:39,  353.51,   0.00, 3, 33893.8187, 1992.7919,  10, MLO,  356.39,   -2.88
1992-10-30, 19:30,  353.11,   0.04, 3, 33907.8125, 1992.8301, UTC, MLO,  356.42,   -3.31
1992-11-13, 19:10,  354.92,   0.08, 2, 33921.7986, 1992.8683, UTC, MLO,  356.44,   -1.52
1992-12-31, 17:16,  356.30,   0.00, 2, 33969.7194, 1992.9992, UTC, MLO,  356.53,   -0.23
1993-01-15, 19:15,  357.47,   0.04, 3, 33984.8021, 1993.0406, UTC, MLO,  356.56,    0.91
1993-01-22, 19:30,  356.30,   0.12, 3, 33991.8125, 1993.0598, UTC, MLO,  356.58,   -0.27
1993-02-05, 19:30,  356.62,   0.00, 3, 34005.8125, 1993.0981, UTC, MLO,  356.61,    0.01
1993-02-19, 19:55,  356.65,   0.04, 3, 34019.8299, 1993.1365, UTC, MLO,  356.64,    0.02
1993-03-05, 20:55,  358.55,   0.04, 3, 34033.8715, 1993.1750, UTC, MLO,  356.67,    1.88
1993-03-19, 20:00,  357.88,   0.00, 3, 34047.8333, 1993.2132, UTC, MLO,  356.70,    1.18
1993-04-16, 20:05,  359.72,   0.17, 2, 34075.8368, 1993.2900,  10, MLO,  356.77,    2.95
1993-04-30, 19:10,  359.79,   0.03, 3, 34089.7986, 1993.3282,  10, MLO,  356.81,    2.98
1993-05-14, 20:00,  360.58,   0.02, 3, 34103.8333, 1993.3667, UTC, MLO,  356.84,    3.73
1993-05-28, 19:45,  360.38,   0.05, 2, 34117.8229, 1993.4050,  10, MLO,  356.88,    3.50
1993-06-11, 19:25,  359.81,   0.04, 3, 34131.8090, 1993.4433,  10, MLO,  356.92,    2.89
1993-06-25, 20:22,  359.10,   0.03, 2, 34145.8486, 1993.4818,  10, MLO,  356.96,    2.14
1993-08-06, 19:30,  355.98,   0.02, 3, 34187.8125, 1993.5967,  10, MLO,  357.08,   -1.10
1993-08-20, 19:16,  355.04,   0.02, 3, 34201.8028, 1993.6351,  10, MLO,  357.13,   -2.08
1993-09-03, 19:13,  353.45,   0.02, 3, 34215.8007, 1993.6734, UTC, MLO,  357.17,   -3.73
1993-09-17, 19:52,  354.31,   0.02, 3, 34229.8278, 1993.7119,  10, MLO,  357.22,   -2.90
1993-10-01, 20:05,  353.27,   0.05, 3, 34243.8368, 1993.7502, UTC, MLO,  357.27,   -3.99
1993-10-15, 19:32,  353.77,   0.00, 2, 34257.8139, 1993.7885,  10, MLO,  357.31,   -3.54
1993-10-29, 20:00,  353.90,   0.00, 1, 34271.8333, 1993.8269,  10, MLO,  357.36,   -3.46
1993-11-24, 19:04,  356.31,   0.02, 3, 34297.7944, 1993.8981, UTC, MLO,  357.46,   -1.15
1993-12-10, 19:30,  356.28,   0.02, 3, 34313.8125, 1993.9420,  10, MLO,  357.53,   -1.24
1994-01-07, 19:52,  357.89,   0.01, 3, 34341.8278, 1994.0187,  10, MLO,  357.64,    0.25
1994-01-21, 19:18,  358.15,   0.06, 2, 34355.8042, 1994.0570,  10, MLO,  357.70,    0.45
1994-02-04, 19:14,  358.43,   0.07, 3, 34369.8014, 1994.0953,  10, MLO,  357.76,    0.67
1994-02-18, 21:00,  358.34,   0.04, 2, 34383.8750, 1994.1339, UTC, MLO,  357.83,    0.51
1994-03-04, 19:16,  358.17,   0.02, 3, 34397.8028, 1994.1721, UTC, MLO,  357.89,    0.28
1994-03-18, 19:32,  360.25,   0.08, 3, 34411.8139, 1994.2104,  10, MLO,  357.96,    2.29
1994-04-01, 19:18,  360.08,   0.00, 2, 34425.8042, 1994.2488,  10, MLO,  358.03,    2.05
1994-04-15, 19:18,  360.71,   0.02, 3, 34439.8042, 1994.2871, UTC, MLO,  358.10,    2.61
1994-04-29, 19:50,  361.67,   0.03, 3, 34453.8264, 1994.3256,  10, MLO,  358.17,    3.49
1994-05-13, 19:30,  361.53,   0.05, 3, 34467.8125, 1994.3639,  10, MLO,  358.25,    3.29
1994-05-27, 19:14,  361.28,   0.02, 3, 34481.8014, 1994.4022,  10, MLO,  358.32,    2.95
1994-06-10, 19:05,  360.99,   0.08, 3, 34495.7951, 1994.4405,  10, MLO,  358.40,    2.59
1994-06-24, 19:25,  360.44,   0.04, 3, 34509.8090, 1994.4789, UTC, MLO,  358.48,    1.96
1994-07-08, 19:40,  359.25,   0.05, 3, 34523.8194, 1994.5173,  10, MLO,  358.56,    0.70
1994-07-22, 20:11,  358.82,   0.03, 2, 34537.8410, 1994.5557,  10, MLO,  358.64,    0.18
1994-08-05, 19:10,  357.70,   0.00, 3, 34551.7986, 1994.5940,  10, MLO,  358.72,   -1.02
1994-08-19, 19:24,  357.00,   0.04, 3, 34565.8083, 1994.6324,  10, MLO,  358.80,   -1.80
1994-09-02, 19:10,  356.29,   0.04, 2, 34579.7986, 1994.6707,  10, MLO,  358.88,   -2.59
1994-09-16, 19:18,  354.35,   0.00, 3, 34593.8042, 1994.7091, UTC, MLO,  358.96,   -4.61
1994-09-30, 19:12,  355.10,   0.02, 3, 34607.8000, 1994.7474,  10, MLO,  359.05,   -3.94
1994-10-14, 19:50,  356.09,   0.02, 3, 34621.8264, 1994.7858,  10, MLO,  359.13,   -3.04
1994-10-28, 19:55,  356.45,   0.02, 3, 34635.8299, 1994.8242,  10, MLO,  359.22,   -2.76
1994-11-10, 19:23,  357.25,   0.12, 3, 34648.8076, 1994.8597,  10, MLO,  359.29,   -2.04
1994-12-02, 19:20,  357.60,   0.02, 3, 34670.8056, 1994.9200,  10, MLO,  359.43,   -1.82
1994-12-16, 19:20,  359.74,   0.04, 3, 34684.8056, 1994.9584, UTC, MLO,  359.51,    0.22
1994-12-30, 19:15,  359.88,   0.02, 3, 34698.8021, 1994.9967,  10, MLO,  359.60,    0.29
1995-01-13, 19:34,  359.56,   0.02, 3, 34712.8153, 1995.0351,  10, MLO,  359.68,   -0.12
1995-01-27, 19:20,  359.80,   0.00, 2, 34726.8056, 1995.0734,  10, MLO,  359.77,    0.03
1995-02-10, 09:24,  360.65,   0.04, 3, 34740.3917, 1995.1107, UTC, MLO,  359.85,    0.80
1995-02-24, 20:08,  360.99,   0.03, 3, 34754.8389, 1995.1502,  10, MLO,  359.94,    1.06
1995-03-10, 09:25,  361.08,   0.03, 3, 34768.3924, 1995.1874, UTC, MLO,  360.02,    1.06
1995-03-24, 19:37,  362.14,   0.07, 3, 34782.8174, 1995.2269, UTC, MLO,  360.11,    2.03
1995-04-07, 21:05,  363.06,   0.21, 2, 34796.8785, 1995.2654, UTC, MLO,  360.19,    2.86
1995-04-21, 22:00,  362.11,   0.04, 3, 34810.9167, 1995.3039, UTC, MLO,  360.28,    1.83
1995-05-05, 19:56,  362.06,   0.05, 3, 34824.8306, 1995.3420, UTC, MLO,  360.36,    1.70
1995-05-19, 19:25,  364.08,   0.05, 3, 34838.8090, 1995.3803, UTC, MLO,  360.44,    3.64
1995-06-02, 19:17,  364.44,   0.04, 3, 34852.8035, 1995.4186, UTC, MLO,  360.53,    3.92
1995-06-16, 19:24,  362.99,   0.03, 3, 34866.8083, 1995.4570, UTC, MLO,  360.61,    2.39
1995-06-30, 09:05,  362.40,   0.00, 3, 34880.3785, 1995.4942, UTC, MLO,  360.68,    1.72
1995-07-14, 19:18,  361.90,   0.04, 3, 34894.8042, 1995.5337,  10, MLO,  360.76,    1.14
1995-07-28, 20:00,  361.22,   0.06, 3, 34908.8333, 1995.5721,  10, MLO,  360.84,    0.38
1995-08-11, 22:00,  359.00,   0.04, 3, 34922.9167, 1995.6107,  10, MLO,  360.92,   -1.92
1995-08-25, 19:23,  358.72,   0.09, 3, 34936.8076, 1995.6488, UTC, MLO,  360.99,   -2.27
1995-09-08, 19:28,  358.53,   0.02, 3, 34950.8111, 1995.6872, UTC, MLO,  361.06,   -2.53
1995-09-22, 20:05,  357.98,   0.05, 3, 34964.8368, 1995.7256,  10, MLO,  361.12,   -3.14
1995-10-06, 19:28,  357.51,   0.00, 3, 34978.8111, 1995.7639,  10, MLO,  361.19,   -3.68
1995-10-20, 19:40,  357.49,   0.04, 3, 34992.8194, 1995.8022,  10, MLO,  361.25,   -3.77
1995-11-03, 19:44,  359.04,   0.07, 2, 35006.8222, 1995.8406, UTC, MLO,  361.31,   -2.27
1995-11-17, 20:36,  359.35,   0.05, 3, 35020.8583, 1995.8791,  10, MLO,  361.37,   -2.02
1995-12-01, 19:55,  359.80,   0.04, 3, 35034.8299, 1995.9173, UTC, MLO,  361.43,   -1.63
1995-12-15, 19:22,  360.45,   0.04, 3, 35048.8069, 1995.9556, UTC, MLO,  361.49,   -1.04
1996-01-12, 19:10,  362.46,   0.04, 3, 35076.7986, 1996.0322, UTC, MLO,  361.60,    0.86
1996-02-02, 19:30,  361.99,   0.02, 3, 35097.8125, 1996.0897, UTC, MLO,  361.68,    0.31
1996-03-15, 21:05,  362.99,   0.02, 3, 35139.8785, 1996.2046,  10, MLO,  361.83,    1.16
1996-03-29, 19:18,  363.88,   0.02, 3, 35153.8042, 1996.2426, UTC, MLO,  361.88,    2.00
1996-04-12, 19:20,  364.74,   0.05, 3, 35167.8056, 1996.2809, UTC, MLO,  361.93,    2.81
1996-04-26, 19:20,  364.74,   0.03, 2, 35181.8056, 1996.3191, UTC, MLO,  361.98,    2.76
1996-05-10, 19:12,  365.47,   0.04, 3, 35195.8000, 1996.3574,  10, MLO,  362.02,    3.45
1996-05-24, 19:14,  364.62,   0.04, 3, 35209.8014, 1996.3956, UTC, MLO,  362.07,    2.55
1996-06-07, 20:02,  364.95,   0.04, 3, 35223.8347, 1996.4340,  10, MLO,  362.12,    2.84
1996-06-21, 19:52,  365.01,   0.04, 3, 35237.8278, 1996.4722,  10, MLO,  362.16,    2.85
1996-07-05, 19:27,  364.10,   0.02, 3, 35251.8104, 1996.5104,  10, MLO,  362.21,    1.89
1996-07-19, 19:14,  363.21,   0.00, 2, 35265.8014, 1996.5486,  10, MLO,  362.25,    0.96
1996-08-02, 20:43,  360.60,   0.00, 2, 35279.8632, 1996.5871,  10, MLO,  362.29,   -1.69
1996-08-23, 09:22,  360.66,   0.02, 3, 35300.3903, 1996.6431, UTC, MLO,  362.35,   -1.69
1996-09-06, 19:20,  358.97,   0.04, 2, 35314.8056, 1996.6825,  10, MLO,  362.39,   -3.43
1996-09-20, 20:15,  358.37,   0.00, 3, 35328.8438, 1996.7209,  10, MLO,  362.43,   -4.06
1996-10-04, 19:20,  359.37,   0.02, 3, 35342.8056, 1996.7590, UTC, MLO,  362.47,   -3.11
1996-10-25, 19:16,  359.39,   0.00, 3, 35363.8028, 1996.8164,  10, MLO,  362.53,   -3.14
1996-11-08, 20:16,  360.26,   0.02, 3, 35377.8444, 1996.8548,  10, MLO,  362.57,   -2.31
1996-11-22, 19:20,  361.41,   0.02, 3, 35391.8056, 1996.8929,  10, MLO,  362.62,   -1.21
1996-12-06, 20:32,  361.44,   0.01, 2, 35405.8556, 1996.9313,  10, MLO,  362.66,   -1.21
1996-12-20, 19:30,  362.12,   0.00, 3, 35419.8125, 1996.9694,  10, MLO,  362.70,   -0.58
1997-01-03, 19:26,  362.41,   0.02, 3, 35433.8097, 1997.0077,  10, MLO,  362.74,   -0.33
1997-01-17, 19:28,  362.71,   0.00, 3, 35447.8111, 1997.0461,  10, MLO,  362.79,   -0.08
1997-01-31, 20:08,  363.04,   0.03, 3, 35461.8389, 1997.0845, UTC, MLO,  362.84,    0.20
1997-02-14, 19:50,  363.92,   0.05, 3, 35475.8264, 1997.1228, UTC, MLO,  362.89,    1.04
1997-03-07, 22:00,  363.90,   0.02, 3, 35496.9167, 1997.1806, UTC, MLO,  362.97,    0.93
1997-03-21, 19:18,  364.64,   0.02, 3, 35510.8042, 1997.2186, UTC, MLO,  363.02,    1.62
1997-04-04, 19:15,  365.48,   0.04, 2, 35524.8021, 1997.2570, UTC, MLO,  363.08,    2.40
1997-04-18, 19:38,  367.02,   0.12, 3, 35538.8181, 1997.2954, UTC, MLO,  363.14,    3.89
1997-05-02, 20:17,  366.14,   0.05, 3, 35552.8451, 1997.3338, UTC, MLO,  363.20,    2.95
1997-05-16, 19:33,  366.80,   0.02, 3, 35566.8146, 1997.3721, UTC, MLO,  363.26,    3.54
1997-05-30, 19:22,  366.10,   0.06, 3, 35580.8069, 1997.4104, UTC, MLO,  363.33,    2.77
1997-06-13, 20:00,  364.96,   0.05, 3, 35594.8333, 1997.4489, UTC, MLO,  363.40,    1.57
1997-06-27, 19:28,  364.73,   0.17, 2, 35608.8111, 1997.4872, UTC, MLO,  363.47,    1.26
1997-07-11, 19:40,  364.51,   0.04, 3, 35622.8194, 1997.5255, UTC, MLO,  363.55,    0.96
1997-07-25, 20:00,  363.04,   0.03, 3, 35636.8333, 1997.5639, UTC, MLO,  363.62,   -0.58
1997-08-08, 20:20,  363.01,   0.03, 3, 35650.8472, 1997.6023, UTC, MLO,  363.71,   -0.69
1997-08-22, 19:09,  361.41,   0.00, 3, 35664.7979, 1997.6405, UTC, MLO,  363.79,   -2.38
1997-09-05, 19:20,  360.33,   0.00, 3, 35678.8056, 1997.6789, UTC, MLO,  363.88,   -3.55
1997-10-03, 19:20,  360.11,   0.02, 3, 35706.8056, 1997.7556, UTC, MLO,  364.06,   -3.95
1997-10-17, 19:31,  360.72,   0.00, 3, 35720.8132, 1997.7940, UTC, MLO,  364.15,   -3.43
1997-10-31, 19:25,  361.22,   0.04, 2, 35734.8090, 1997.8324, UTC, MLO,  364.25,   -3.04
1997-11-17, 06:05,  361.52,   0.03, 8, 35751.2538, 1997.8774, UTC, MLO,  364.37,   -2.85
1997-11-21, 19:27,  363.26,   0.05, 3, 35755.8104, 1997.8899, UTC, MLO,  364.40,   -1.15
1997-12-12, 19:26,  363.76,   0.02, 3, 35776.8097, 1997.9474, UTC, MLO,  364.56,   -0.80
1998-01-09, 19:23,  364.63,   0.04, 3, 35804.8076, 1998.0241, UTC, MLO,  364.78,   -0.14
1998-01-23, 19:20,  364.84,   0.02, 3, 35818.8056, 1998.0625, UTC, MLO,  364.89,   -0.05
1998-02-06, 19:24,  365.94,   0.07, 3, 35832.8083, 1998.1008, UTC, MLO,  365.00,    0.94
1998-02-20, 19:28,  365.77,   0.06, 3, 35846.8111, 1998.1392, UTC, MLO,  365.12,    0.65
1998-03-13, 19:27,  366.03,   0.00, 2, 35867.8104, 1998.1967, UTC, MLO,  365.29,    0.74
1998-03-27, 19:24,  367.47,   0.05, 3, 35881.8083, 1998.2351, UTC, MLO,  365.41,    2.06
1998-04-10, 19:17,  368.21,   0.04, 3, 35895.8035, 1998.2734, UTC, MLO,  365.52,    2.69
1998-04-24, 19:25,  368.48,   0.00, 2, 35909.8090, 1998.3118, UTC, MLO,  365.64,    2.84
1998-05-08, 19:18,  368.82,   0.02, 3, 35923.8042, 1998.3501, UTC, MLO,  365.76,    3.07
1998-05-22, 19:37,  369.33,   0.02, 3, 35937.8174, 1998.3885, UTC, MLO,  365.87,    3.46
1998-06-05, 19:28,  369.45,   0.07, 2, 35951.8111, 1998.4269, UTC, MLO,  365.99,    3.46
1998-06-07, 22:00,  367.90,   0.16, 2, 35953.9167, 1998.4326, UTC, MLO,  366.01,    1.90
1998-06-26, 19:20,  368.23,   0.02, 3, 35972.8056, 1998.4844, UTC, MLO,  366.16,    2.07
1998-07-10, 20:26,  367.63,   0.06, 2, 35986.8514, 1998.5229, UTC, MLO,  366.27,    1.37
1998-07-24, 19:03,  367.59,   0.03, 3, 36000.7937, 1998.5611, UTC, MLO,  366.38,    1.22
1998-08-21, 20:23,  364.05,   0.02, 3, 36028.8493, 1998.6379, UTC, MLO,  366.58,   -2.53
1998-09-04, 19:35,  364.48,   0.09, 3, 36042.8160, 1998.6762, UTC, MLO,  366.68,   -2.20
1998-09-18, 19:25,  363.49,   0.07, 3, 36056.8090, 1998.7145, UTC, MLO,  366.78,   -3.29
1998-10-02, 19:20,  363.47,   0.10, 2, 36070.8056, 1998.7529, UTC, MLO,  366.87,   -3.40
1998-10-23, 19:28,  364.25,   0.04, 3, 36091.8111, 1998.8104, UTC, MLO,  367.00,   -2.75
1998-11-06, 20:30,  364.95,   0.03, 3, 36105.8542, 1998.8489, UTC, MLO,  367.08,   -2.13
1998-11-20, 19:20,  365.95,   0.08, 3, 36119.8056, 1998.8871, UTC, MLO,  367.16,   -1.21
1998-12-11, 19:29,  367.21,   0.04, 3, 36140.8118, 1998.9447, UTC, MLO,  367.28,   -0.07
1999-01-08, 20:35,  367.66,   0.12, 3, 36168.8576, 1999.0215, UTC, MLO,  367.42,    0.24
1999-01-22, 19:36,  367.49,   0.16, 3, 36182.8167, 1999.0598, UTC, MLO,  367.49,    0.01
1999-02-05, 19:34,  368.39,   0.06, 2, 36196.8153, 1999.0981, UTC, MLO,  367.55,    0.84
1999-02-19, 19:55,  368.04,   0.07, 3, 36210.8299, 1999.1365, UTC, MLO,  367.62,    0.42
1999-03-05, 19:25,  367.46,   0.06, 3, 36224.8090, 1999.1748, UTC, MLO,  367.68,   -0.22
1999-03-19, 19:34,  369.15,   0.03, 3, 36238.8153, 1999.2132, UTC, MLO,  367.74,    1.40
1999-04-02, 19:26,  370.89,   0.04, 2, 36252.8097, 1999.2515, UTC, MLO,  367.80,    3.09
1999-04-16, 20:30,  371.04,   0.09, 3, 36266.8542, 1999.2900, UTC, MLO,  367.86,    3.18
1999-04-30, 19:30,  370.39,   0.04, 3, 36280.8125, 1999.3283, UTC, MLO,  367.92,    2.46
1999-05-14, 19:24,  370.77,   0.07, 3, 36294.8083, 1999.3666, UTC, MLO,  367.98,    2.79
1999-05-28, 19:24,  370.42,   0.06, 3, 36308.8083, 1999.4050, UTC, MLO,  368.04,    2.38
1999-06-11, 19:30,  369.88,   0.03, 3, 36322.8125, 1999.4433,  10, MLO,  368.10,    1.78
1999-06-25, 20:32,  370.09,   0.06, 2, 36336.8556, 1999.4818, UTC, MLO,  368.16,    1.93
1999-07-09, 19:27,  370.38,   0.28, 2, 36350.8104, 1999.5200, UTC, MLO,  368.21,    2.16
1999-07-23, 19:23,  368.74,   0.04, 3, 36364.8076, 1999.5584, UTC, MLO,  368.27,    0.47
1999-08-06, 19:20,  367.61,   0.02, 3, 36378.8056, 1999.5967, UTC, MLO,  368.32,   -0.71
1999-08-20, 19:18,  366.29,   0.03, 3, 36392.8042, 1999.6351, UTC, MLO,  368.37,   -2.09
1999-09-17, 20:21,  365.04,   0.04, 3, 36420.8479, 1999.7119, UTC, MLO,  368.47,   -3.43
1999-10-08, 19:45,  365.18,   0.02, 2, 36441.8229, 1999.7694, UTC, MLO,  368.55,   -3.37
1999-10-29, 19:27,  365.55,   0.04, 2, 36462.8104, 1999.8269, UTC, MLO,  368.62,   -3.07
1999-11-05, 19:35,  365.90,   0.03, 3, 36469.8160, 1999.8461, UTC, MLO,  368.64,   -2.74
1999-11-19, 19:15,  366.43,   0.02, 3, 36483.8021, 1999.8844, UTC, MLO,  368.69,   -2.26
1999-12-10, 19:30,  368.26,   0.04, 3, 36504.8125, 1999.9420, UTC, MLO,  368.76,   -0.50
1999-12-17, 19:28,  367.74,   0.05, 3, 36511.8111, 1999.9611, UTC, MLO,  368.79,   -1.04
2000-01-07, 19:20,  368.84,   0.05, 3, 36532.8056, 2000.0186, UTC, MLO,  368.86,   -0.02
2000-01-21, 19:20,  370.24,   0.04, 3, 36546.8056, 2000.0568, UTC, MLO,  368.90,    1.34
2000-02-04, 19:35,  369.31,   0.00, 3, 36560.8160, 2000.0951, UTC, MLO,  368.95,    0.36
2000-02-18, 19:40,  369.80,   0.08, 3, 36574.8194, 2000.1334, UTC, MLO,  369.00,    0.80
2000-03-03, 19:21,  370.71,   0.14, 3, 36588.8063, 2000.1716, UTC, MLO,  369.04,    1.67
2000-03-17, 19:35,  370.72,   0.14, 3, 36602.8160, 2000.2099, UTC, MLO,  369.09,    1.63
2000-03-31, 19:20,  371.01,   0.07, 3, 36616.8056, 2000.2481, UTC, MLO,  369.14,    1.87
2000-04-14, 19:24,  373.01,   0.12, 3, 36630.8083, 2000.2864, UTC, MLO,  369.19,    3.83
2000-04-28, 19:25,  371.63,   0.06, 3, 36644.8090, 2000.3246, UTC, MLO,  369.24,    2.39
2000-05-12, 20:40,  371.93,   0.14, 3, 36658.8611, 2000.3630, UTC, MLO,  369.29,    2.64
2000-05-26, 19:18,  371.64,   0.04, 3, 36672.8042, 2000.4011, UTC, MLO,  369.34,    2.30
2000-06-09, 19:20,  371.75,   0.02, 2, 36686.8056, 2000.4394, UTC, MLO,  369.39,    2.36
2000-06-23, 19:25,  370.58,   0.11, 3, 36700.8090, 2000.4776, UTC, MLO,  369.45,    1.13
2000-07-07, 19:28,  369.89,   0.03, 3, 36714.8111, 2000.5159, UTC, MLO,  369.51,    0.38
2000-07-21, 19:12,  369.82,   0.07, 3, 36728.8000, 2000.5541, UTC, MLO,  369.56,    0.26
2000-08-04, 19:19,  368.54,   0.11, 3, 36742.8049, 2000.5924, UTC, MLO,  369.62,   -1.08
2000-08-18, 20:44,  368.00,   0.04, 3, 36756.8639, 2000.6308, UTC, MLO,  369.68,   -1.68
2000-09-01, 20:30,  367.20,   0.03, 3, 36770.8542, 2000.6690, UTC, MLO,  369.74,   -2.54
2000-09-15, 20:30,  366.61,   0.02, 3, 36784.8542, 2000.7073, UTC, MLO,  369.79,   -3.19
2000-09-29, 19:20,  366.62,   0.05, 3, 36798.8056, 2000.7454, UTC, MLO,  369.85,   -3.23
2000-10-13, 23:06,  366.89,   0.09, 3, 36812.9625, 2000.7841, UTC, MLO,  369.91,   -3.02
2000-10-27, 19:20,  367.61,   0.01, 3, 36826.8056, 2000.8219, UTC, MLO,  369.97,   -2.36
2000-11-17, 20:25,  368.40,   0.05, 3, 36847.8507, 2000.8794, UTC, MLO,  370.05,   -1.66
2000-12-01, 22:00,  368.56,   0.01, 2, 36861.9167, 2000.9178, UTC, MLO,  370.11,   -1.54
2000-12-15, 19:35,  369.58,   0.07, 3, 36875.8160, 2000.9558, UTC, MLO,  370.17,   -0.59
2000-12-27, 19:36,  369.72,   0.07, 3, 36887.8167, 2000.9886, UTC, MLO,  370.21,   -0.49
2001-01-10, 19:49,  370.09,   0.00, 2, 36901.8257, 2001.0269, UTC, MLO,  370.27,   -0.18
2001-01-24, 19:26,  369.85,   0.06, 3, 36915.8097, 2001.0652, UTC, MLO,  370.33,   -0.48
2001-02-07, 19:28,  372.18,   0.04, 3, 36929.8111, 2001.1036, UTC, MLO,  370.39,    1.79
2001-02-23, 19:25,  371.55,   0.09, 3, 36945.8090, 2001.1474, UTC, MLO,  370.45,    1.10
2001-03-07, 19:39,  371.94,   0.12, 3, 36957.8187, 2001.1803, UTC, MLO,  370.50,    1.44
