% Monthly averaged 12data for station SAM       
%
% /data/instrument/database_active/curves/samt.mon                                                
%
% Date   - Date of measurement
% Value  - Averaged measured concentration, ppm
%          Zero value indicates no data available
% SsnDtr - Averaged measured value with fitted seasonal cycle removed
% Fit    - Average determined from curve fit
% FitDtr - Average from curve fit with seasonal cycle removed
% Num    - Number of averages used in the monthly mean calculation
%
%    Date      Value     SsnDtr        Fit     FitDtr  Num
1993.0411     0.0000     0.0000   -75.1160   -78.2662    0
1993.1260     0.0000     0.0000   -72.9911   -79.7367    0
1993.2027     0.0000     0.0000   -71.6258   -81.0648    0
1993.2877     0.0000     0.0000   -71.6939   -82.5352    0
1993.3699     0.0000     0.0000   -74.7972   -83.9582    0
1993.4548   -80.5990   -84.3636   -81.6641   -85.4287    1
1993.5370   -93.5132   -90.0861   -90.2785   -86.8514    2
1993.6219   -95.1773   -85.4665   -98.0336   -88.3228    3
1993.7068   -98.4848   -86.3743  -101.9078   -89.7972    1
1993.7890  -101.6188   -91.3271  -101.5050   -91.2133    2
1993.8740  -102.9254   -97.1014   -98.4663   -92.6423    2
1993.9562   -94.9598   -93.8790   -95.0529   -93.9721    3
1994.0411   -88.9344   -92.0847   -92.1262   -95.2765    2
1994.1260   -97.1573  -103.9029   -89.7496   -96.4952    1
1994.2027   -85.2402   -94.6792   -88.0748   -97.5138    2
1994.2877   -88.8091   -99.6504   -87.7147   -98.5560    2
1994.3699   -92.0803  -101.2413   -90.3114   -99.4724    2
1994.4548   -94.1210   -97.8855   -96.5530  -100.3175    1
1994.5370  -103.6537  -100.2266  -104.4665  -101.0394    2
1994.6219  -113.6265  -103.9156  -111.3950  -101.6841    2
1994.7068  -115.5464  -103.4358  -114.3341  -102.2236    2
1994.7890  -111.8151  -101.5235  -112.9453  -102.6536    2
1994.8740  -116.9074  -111.0834  -108.8383  -103.0143    2
1994.9562  -103.6715  -102.5907  -104.3876  -103.3068    1
1995.0411   -96.5699   -99.7202  -100.4620  -103.6123    2
1995.1260   -93.0562   -99.8018   -97.2397  -103.9853    2
1995.2027   -89.7890   -99.2280   -94.9744  -104.4134    2
1995.2877   -95.9975  -106.8388   -94.1554  -104.9966    2
1995.3699   -98.4630  -107.6240   -96.4969  -105.6579    2
1995.4548  -102.3547  -106.1192  -102.6635  -106.4280    2
1995.5370  -105.4248  -101.9977  -110.6804  -107.2534    1
1995.6219  -116.0236  -106.3127  -117.8934  -108.1826    3
1995.7068  -121.9938  -109.8832  -121.2770  -109.1664    2
1995.7890  -120.6054  -110.3138  -120.4278  -110.1362    2
1995.8740  -124.0465  -118.2225  -116.9429  -111.1189    1
1995.9562  -115.5929  -114.5121  -113.1085  -112.0277    1
1996.0410  -109.5092  -112.6544  -109.7668  -112.9120    2
1996.1257  -112.9794  -119.7114  -107.0050  -113.7370    2
1996.2049  -110.5729  -120.0747  -104.9556  -114.4574    1
1996.2896   -96.0770  -106.9182  -104.3592  -115.2005    2
1996.3716  -105.2232  -114.3101  -106.8442  -115.9311    2
1996.4563  -112.9636  -116.6071  -113.0615  -116.7050    1
1996.5383  -121.8337  -118.2961  -121.0026  -117.4650    1
1996.6230  -124.4314  -114.6644  -128.0206  -118.2536    2
1996.7077  -141.6972  -129.5860  -131.1446  -119.0334    1
1996.7896  -129.6786  -119.4110  -130.0254  -119.7578    2
1996.8743  -126.9685  -121.1648  -126.2700  -120.4662    2
1996.9563  -121.6361  -120.5619  -122.1855  -121.1112    2
1997.0411  -117.1441  -120.2944  -118.5937  -121.7440    2
1997.1260  -113.0325  -119.7781  -115.6016  -122.3472    2
1997.2027  -116.4029  -125.8419  -113.4200  -122.8590    3
1997.2877  -109.9617  -120.8030  -112.5326  -123.3739    1
1997.3699  -116.6899  -125.8509  -114.6630  -123.8240    2
1997.4548  -120.4710  -124.2355  -120.4750  -124.2395    2
1997.5370  -123.3454  -119.9183  -128.0283  -124.6013    1
1997.6219  -136.0601  -126.3493  -134.6561  -124.9453    2
1997.7068  -138.4880  -126.3775  -137.3764  -125.2659    2
1997.7890  -135.7656  -125.4739  -135.8618  -125.5701    2
1997.8740  -137.3078  -131.4838  -131.7202  -125.8962    2
1997.9562  -128.9102  -127.8294  -127.3241  -126.2433    2
1998.0411  -111.5443  -114.6946  -123.5316  -126.6819    1
1998.1260  -109.2472  -115.9928  -120.5083  -127.2539    1
1998.2027  -116.1699  -125.6089  -118.4560  -127.8950    3
1998.2877  -117.6974  -128.5386  -117.8810  -128.7223    1
1998.3699  -121.4947  -130.6557  -120.4504  -129.6114    2
1998.4548  -125.4764  -129.2410  -126.8175  -130.5820    3
1998.5370  -134.9316  -131.5046  -134.9623  -131.5353    1
1998.6219  -146.9349  -137.2241  -142.1996  -132.4888    3
1998.7068  -150.6295  -138.5189  -145.4776  -133.3670    1
1998.7890  -139.5212  -129.2295  -144.4294  -134.1378    2
1998.8740  -140.4431  -134.6191  -140.6823  -134.8583    2
1998.9562  -134.8512  -133.7704  -136.5496  -135.4688    2
1999.0411  -135.3965  -138.5468  -132.8166  -135.9669    2
1999.1260  -147.4162  -154.1618  -129.5404  -136.2860    2
1999.2027  -126.4537  -135.8927  -127.0065  -136.4455    2
1999.2877  -120.1809  -131.0222  -125.7545  -136.5958    2
1999.3699  -125.5099  -134.6709  -127.6622  -136.8232    2
1999.4548  -125.4366  -129.2011  -133.4560  -137.2205    2
1999.5370  -134.9072  -131.4801  -141.2424  -137.8153    2
1999.6219  -139.3059  -129.5950  -148.3697  -138.6589    2
